time_s,true_SOC,true_temperature_C,true_voltage_V,true_current_A
15.9270558161558,0.454673980533384,319.725372862867,649.539296806871,-220.081506720867
15.9319877992959,0.454615781878923,319.732545302903,649.44481447119,-220.164484351845
15.9369197824359,0.454557561997632,319.739723122123,649.35032778977,-220.247461982823
15.945745915689,0.454453321622535,319.752581347975,649.181226471721,-220.395956332306
16.0340072482208,0.453407037597834,319.882141241286,647.489429648649,-221.880899827145
16.0628287563391,0.453063869284496,319.924828848528,646.936671085744,-222.365804255438
16.0808231114431,0.452849576828223,319.951491306865,647.214829366673,-222.078398377413
16.0845103564544,0.452805761694407,319.956930934071,647.958216594254,-221.369643471412
16.0881976014656,0.45276207633342,319.96233826835,648.701630983023,-220.660888565411
16.0918848464769,0.452718530726337,319.96771091858,649.445073658598,-219.95213365941
16.1287572965893,0.452290791093462,320.019562443274,656.881047239076,-212.8645845994
16.2047161756265,0.45145378690885,320.116055225556,672.208150659118,-198.263919873368
16.3137565796757,0.450356179363924,320.231908206548,694.230055607926,-177.304390173963
16.3394432595255,0.450115444954565,320.255405068084,699.420980130172,-172.366947637093
16.35467153693,0.449975936185,320.268713043945,702.498967174734,-169.43979842745
16.3589169232754,0.449937432827665,320.272349058655,703.073933940333,-168.891748970351
16.3614931469085,0.449914084047603,320.274552579087,702.799021152706,-169.14950835935
16.3635751302081,0.449895195593381,320.276337030649,702.576845770443,-169.357817427052
16.3656571135077,0.449876283826547,320.278125939466,702.354666361724,-169.566126494754
16.3696072306797,0.449840338036685,320.281532403514,701.933117392025,-169.961348313098
16.4091084024001,0.449476281351843,320.316489973658,697.716827629011,-173.913566496542
16.5338361611697,0.448271811335996,320.437989963717,684.393862987333,-186.392976466442
16.6207036281668,0.447383636779568,320.532857793047,675.106027938868,-195.084343523754
16.6677877794486,0.44688531362518,320.587942254931,670.068649336863,-199.795262991287
16.6824480026831,0.44672751457104,320.605683132728,668.021801654291,-201.71406012153
16.6971082259176,0.446567753930767,320.623873160849,664.877333773023,-204.670597889635
16.7075517683186,0.44645259577447,320.637142542927,662.637035225647,-206.776754600057
16.7179953107197,0.446336255683492,320.650687653062,660.39650729538,-208.882911310479
16.7339651829248,0.446156066072246,320.671941132309,656.969929323776,-212.103566928794
16.8212262256063,0.445122802283311,320.800223370657,638.237010598534,-229.701564192926
16.8594480320714,0.444644278209957,320.862956831129,630.026348166646,-237.409783404304
16.8783968071755,0.444401230508917,320.895595003046,626.02315122951,-241.16640332612
16.8828228268378,0.444344008973007,320.903340421997,625.836456553978,-241.33629338724
16.8872488465001,0.444286730675853,320.911101729529,625.649751243572,-241.50618344836
16.8916748661625,0.444229410520785,320.918874636986,625.4630371136,-241.67607350948
